#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
42385,JAWA TIMUR,47329,NGANJUK,47555,REJOSO,17830,24094,41924
42385,JAWA TIMUR,47329,NGANJUK,47456,PATIANROWO,9968,13878,23846
42385,JAWA TIMUR,47329,NGANJUK,47340,NGETOS,5556,13690,19246
42385,JAWA TIMUR,47329,NGANJUK,47330,SAWAHAN,7974,13813,21787
42385,JAWA TIMUR,47329,NGANJUK,47480,TANJUNGANOM,21411,42068,63479
42385,JAWA TIMUR,47329,NGANJUK,47468,BARON,10408,18111,28519
42385,JAWA TIMUR,47634,MADIUN,47812,PILANGKENCENG,13025,18708,31733
42385,JAWA TIMUR,47329,NGANJUK,47548,WILANGAN,7701,9200,16901
42385,JAWA TIMUR,47634,MADIUN,47701,KARE,6878,11483,18361
42385,JAWA TIMUR,47329,NGANJUK,47412,PRAMBON,13905,26361,40266
42385,JAWA TIMUR,47634,MADIUN,47747,JIWAN,15440,19457,34897
42385,JAWA TIMUR,47329,NGANJUK,47393,PACE,10805,24141,34946
42385,JAWA TIMUR,47329,NGANJUK,47441,KERTOSONO,11511,19047,30558
42385,JAWA TIMUR,47856,MAGETAN,48089,NGUNTORONADI,6169,6310,12479
42385,JAWA TIMUR,47634,MADIUN,47650,DOLOPO,12674,20181,32855
42385,JAWA TIMUR,47329,NGANJUK,47427,NGRONGGOT,14150,29313,43463
42385,JAWA TIMUR,47856,MAGETAN,47857,PONCOL,10727,6962,17689
42385,JAWA TIMUR,47634,MADIUN,47663,GEGER,15085,21624,36709
42385,JAWA TIMUR,47634,MADIUN,47710,GEMARANG,7190,11121,18311
42385,JAWA TIMUR,47634,MADIUN,47831,SAWAHAN,7170,8417,15587
42385,JAWA TIMUR,47856,MAGETAN,48076,NGARIBOYO,12366,10067,22433
42385,JAWA TIMUR,47634,MADIUN,47762,BALEREJO,11601,15542,27143
42385,JAWA TIMUR,47634,MADIUN,47781,MEJAYAN,11341,14648,25989
42385,JAWA TIMUR,47634,MADIUN,47635,KEBONSARI,15796,16625,32421
42385,JAWA TIMUR,47634,MADIUN,47845,WONOASRI,8388,11668,20056
42385,JAWA TIMUR,47856,MAGETAN,48063,KARTOHARJO,7176,8465,15641
42385,JAWA TIMUR,47856,MAGETAN,48022,BARAT,8694,9536,18230
42385,JAWA TIMUR,47634,MADIUN,47718,WUNGU,13623,19978,33601
42385,JAWA TIMUR,47634,MADIUN,47796,SARADAN,17605,20689,38294
42385,JAWA TIMUR,47634,MADIUN,47733,MADIUN,9909,13976,23885
42385,JAWA TIMUR,47856,MAGETAN,47880,LEMBEYAN,14007,10572,24579
42385,JAWA TIMUR,47856,MAGETAN,47989,BENDO,11498,13687,25185
42385,JAWA TIMUR,47634,MADIUN,47683,DAGANGAN,12267,15885,28152
42385,JAWA TIMUR,47856,MAGETAN,47866,PARANG,15500,9689,25189
42385,JAWA TIMUR,47856,MAGETAN,47940,PLAOSAN,18155,13361,31516
42385,JAWA TIMUR,47856,MAGETAN,48037,KARANGREJO,7296,6784,14080
42385,JAWA TIMUR,48110,NGAWI,48111,SINE,8202,16248,24450
42385,JAWA TIMUR,47856,MAGETAN,47974,SUKOMORO,8999,10262,19261
42385,JAWA TIMUR,47856,MAGETAN,47891,TAKERAN,11382,11362,22744
42385,JAWA TIMUR,47856,MAGETAN,48099,SIDOREJO,7791,8786,16577
42385,JAWA TIMUR,47856,MAGETAN,48051,KARAS,12431,8955,21386
42385,JAWA TIMUR,47856,MAGETAN,47904,KAWEDANAN,12294,12557,24851
42385,JAWA TIMUR,47856,MAGETAN,47925,MAGETAN,14083,12294,26377
42385,JAWA TIMUR,47856,MAGETAN,48006,MAOSPATI,11678,14344,26022
42385,JAWA TIMUR,48110,NGAWI,48284,MANTINGAN,8944,13519,22463
42385,JAWA TIMUR,48110,NGAWI,48195,KARANGJATI,11666,18579,30245
42385,JAWA TIMUR,48110,NGAWI,48258,KEDUNGGALAR,15004,24108,39112
42385,JAWA TIMUR,47856,MAGETAN,47956,PANEKAN,15700,16969,32669
42385,JAWA TIMUR,48110,NGAWI,48213,PADAS,7621,14141,21762
42385,JAWA TIMUR,48110,NGAWI,48332,GERIH,7386,12515,19901
42385,JAWA TIMUR,48110,NGAWI,48302,BRINGIN,6436,12197,18633
42385,JAWA TIMUR,48110,NGAWI,48324,KARANGANYAR,4362,12728,17090
42385,JAWA TIMUR,48110,NGAWI,48292,PANGKUR,8302,9440,17742
42385,JAWA TIMUR,48347,BOJONEGORO,48649,KALITIDU,15886,11999,27885
42385,JAWA TIMUR,48110,NGAWI,48127,NGRAMBE,8537,14927,23464
42385,JAWA TIMUR,48110,NGAWI,48271,WIDODAREN,13695,24553,38248
42385,JAWA TIMUR,48110,NGAWI,48313,PITU,8241,9004,17245
42385,JAWA TIMUR,48110,NGAWI,48338,KASREMAN,6070,8507,14577
42385,JAWA TIMUR,48110,NGAWI,48155,KENDAL,11474,15830,27304
42385,JAWA TIMUR,48347,BOJONEGORO,48695,PURWOSARI,7946,8210,16156
42385,JAWA TIMUR,48110,NGAWI,48166,GENENG,12644,18298,30942
42385,JAWA TIMUR,48347,BOJONEGORO,48348,NGRAHO,10501,14443,24944
42385,JAWA TIMUR,48347,BOJONEGORO,48708,PADANGAN,11060,12567,23627
42385,JAWA TIMUR,48347,BOJONEGORO,48749,MARGOMULYO,4642,8076,12718
42385,JAWA TIMUR,48110,NGAWI,48226,NGAWI,23226,26186,49412
42385,JAWA TIMUR,48110,NGAWI,48180,KWADUNGAN,7551,9297,16848
42385,JAWA TIMUR,48110,NGAWI,48243,PARON,22225,29952,52177
42385,JAWA TIMUR,48347,BOJONEGORO,48630,BOJONEGORO,23221,25552,48773
42385,JAWA TIMUR,48347,BOJONEGORO,48798,SEKAR,5445,9854,15299
42385,JAWA TIMUR,48347,BOJONEGORO,48769,SUKOSEWU,12048,12173,24221
42385,JAWA TIMUR,48347,BOJONEGORO,48674,MALO,10359,7215,17574
42385,JAWA TIMUR,48347,BOJONEGORO,48420,DANDER,22647,21439,44086
42385,JAWA TIMUR,48110,NGAWI,48142,JOGOROGO,9149,13140,22289
42385,JAWA TIMUR,48347,BOJONEGORO,48365,TAMBAKREJO,13961,16942,30903
42385,JAWA TIMUR,48347,BOJONEGORO,48608,KAPAS,17280,14009,31289
42385,JAWA TIMUR,48347,BOJONEGORO,48479,KEPOH BARU,20631,16057,36688
42385,JAWA TIMUR,48347,BOJONEGORO,48756,TRUCUK,10258,10555,20813
42385,JAWA TIMUR,48347,BOJONEGORO,48455,KEDUNGADEM,27605,18303,45908
42385,JAWA TIMUR,48347,BOJONEGORO,48725,KASIMAN,7754,9636,17390
42385,JAWA TIMUR,48347,BOJONEGORO,48437,SUGIHWARAS,15117,11098,26215
42385,JAWA TIMUR,48347,BOJONEGORO,48736,TEMAYANG,11098,9562,20660
42385,JAWA TIMUR,48347,BOJONEGORO,48531,KANOR,19040,14050,33090
42385,JAWA TIMUR,48347,BOJONEGORO,48557,SUMBEREJO,24320,16116,40436
42385,JAWA TIMUR,48347,BOJONEGORO,48784,KEDEWAN,2400,4750,7150
42385,JAWA TIMUR,48347,BOJONEGORO,83884,GAYAM,9599,8504,18103
42385,JAWA TIMUR,48347,BOJONEGORO,48790,GONDANG,5783,8806,14589
42385,JAWA TIMUR,48805,TUBAN,48971,SOKO,21288,25559,46847
42385,JAWA TIMUR,48347,BOJONEGORO,48414,BUBULAN,4740,3598,8338
42385,JAWA TIMUR,48347,BOJONEGORO,48390,NGASEM,16967,16385,33352
42385,JAWA TIMUR,48347,BOJONEGORO,48384,NGAMBON,3172,3403,6575
42385,JAWA TIMUR,48805,TUBAN,49105,PALANG,19411,24792,44203
42385,JAWA TIMUR,48805,TUBAN,49050,SEMANDING,25771,32340,58111
42385,JAWA TIMUR,48805,TUBAN,48816,JATIROGO,10642,20652,31294
42385,JAWA TIMUR,48805,TUBAN,48995,JENU,11668,16921,28589
42385,JAWA TIMUR,48805,TUBAN,49013,MERAKURAK,14429,16454,30883
42385,JAWA TIMUR,48347,BOJONEGORO,48505,BAURENO,22694,21466,44160
42385,JAWA TIMUR,48347,BOJONEGORO,48584,BALEN,21103,17539,38642
42385,JAWA TIMUR,48805,TUBAN,48907,SINGGAHAN,9301,12478,21779
42385,JAWA TIMUR,48805,TUBAN,49086,PLUMPANG,17267,23969,41236
42385,JAWA TIMUR,48805,TUBAN,48806,KENDURUAN,4949,10063,15012
42385,JAWA TIMUR,48805,TUBAN,49068,TUBAN,22366,26462,48828
42385,JAWA TIMUR,48805,TUBAN,48938,PARENGAN,14020,16089,30109
42385,JAWA TIMUR,49154,LAMONGAN,49500,KALITENGAH,9831,8859,18690
42385,JAWA TIMUR,48805,TUBAN,49033,RENGEL,16262,15994,32256
42385,JAWA TIMUR,48805,TUBAN,48835,BANGILAN,9935,13510,23445
42385,JAWA TIMUR,48805,TUBAN,49125,WIDANG,10566,16566,27132
42385,JAWA TIMUR,48805,TUBAN,48850,BANCAR,11226,22021,33247
42385,JAWA TIMUR,49154,LAMONGAN,49598,DEKET,13791,10648,24439
42385,JAWA TIMUR,48805,TUBAN,49142,GRABAGAN,6433,13598,20031
42385,JAWA TIMUR,49154,LAMONGAN,49425,MANTUP,14300,13855,28155
42385,JAWA TIMUR,48805,TUBAN,48957,MONTONG,11785,16656,28441
42385,JAWA TIMUR,49154,LAMONGAN,49541,LAMONGAN,20436,18204,38640
42385,JAWA TIMUR,49154,LAMONGAN,49462,KARANGGENENG,10862,11184,22046
42385,JAWA TIMUR,49154,LAMONGAN,49378,PUCUK,10391,12886,23277
42385,JAWA TIMUR,48805,TUBAN,48920,KEREK,12767,23355,36122
42385,JAWA TIMUR,49154,LAMONGAN,49414,SOLOKURO,13703,9138,22841
42385,JAWA TIMUR,48805,TUBAN,48875,SENORI,9081,11976,21057
42385,JAWA TIMUR,49154,LAMONGAN,49562,TIKUNG,11189,14686,25875
42385,JAWA TIMUR,49154,LAMONGAN,49165,BLULUK,7367,5864,13231
42385,JAWA TIMUR,48805,TUBAN,48888,TAMBAKBOYO,8731,13744,22475
42385,JAWA TIMUR,49154,LAMONGAN,49396,PACIRAN,28905,18094,46999
42385,JAWA TIMUR,49154,LAMONGAN,49441,SUKODADI,15812,15535,31347
42385,JAWA TIMUR,49154,LAMONGAN,49155,SUKORAME,7102,5729,12831
42385,JAWA TIMUR,49154,LAMONGAN,49616,GLAGAH,11767,9759,21526
42385,JAWA TIMUR,49154,LAMONGAN,49481,KEMBANGBAHU,12627,16429,29056
42385,JAWA TIMUR,49154,LAMONGAN,49576,KARANGBINANGUN,10514,9538,20052
42385,JAWA TIMUR,49154,LAMONGAN,49193,NGIMBANG,14802,12903,27705
42385,JAWA TIMUR,49154,LAMONGAN,49521,TURI,15131,14147,29278
42385,JAWA TIMUR,49154,LAMONGAN,49646,SARIREJO,8021,5694,13715
42385,JAWA TIMUR,49154,LAMONGAN,49293,SEKARAN,9309,10423,19732
42385,JAWA TIMUR,49154,LAMONGAN,49237,KEDUNGPRING,16723,14800,31523
42385,JAWA TIMUR,49656,GRESIK,49977,GRESIK,23747,18494,42241
42385,JAWA TIMUR,49154,LAMONGAN,49213,BABAT,20396,23267,43663
42385,JAWA TIMUR,49154,LAMONGAN,49356,SUGIO,15325,18749,34074
42385,JAWA TIMUR,49656,GRESIK,49657,DUKUN,21303,11191,32494
42385,JAWA TIMUR,49154,LAMONGAN,49315,MADURAN,8206,7851,16057
42385,JAWA TIMUR,49154,LAMONGAN,49175,MODO,15959,12673,28632
42385,JAWA TIMUR,49154,LAMONGAN,49272,LAREN,12734,9263,21997
42385,JAWA TIMUR,49656,GRESIK,49773,WRINGINANOM,19753,21024,40777
42385,JAWA TIMUR,49154,LAMONGAN,49333,SAMBENG,16081,15487,31568
42385,JAWA TIMUR,49154,LAMONGAN,49261,BRONDONG,17302,16584,33886
42385,JAWA TIMUR,49656,GRESIK,49892,BUNGAH,18548,16120,34668
42385,JAWA TIMUR,49656,GRESIK,49938,KEBOMAS,29405,25286,54691
42385,JAWA TIMUR,49656,GRESIK,49820,SIDAYU,13176,8089,21265
42385,JAWA TIMUR,49656,GRESIK,49710,PANCENG,15201,9317,24518
42385,JAWA TIMUR,49656,GRESIK,49999,SANGKAPURA,15366,8170,23536
42385,JAWA TIMUR,49656,GRESIK,49790,UJUNGPANGKAH,14888,10255,25143
42385,JAWA TIMUR,50031,BANGKALAN,50214,TANAH MERAH,59266,7564,66830
42385,JAWA TIMUR,49656,GRESIK,49749,DUDUKSAMPEYAN,17913,10315,28228
42385,JAWA TIMUR,49656,GRESIK,49915,MENGANTI,24456,40606,65062
42385,JAWA TIMUR,49656,GRESIK,49804,KEDAMEAN,14425,22297,36722
42385,JAWA TIMUR,49656,GRESIK,49725,BENJENG,17983,18830,36813
42385,JAWA TIMUR,50031,BANGKALAN,50295,KONANG,40085,7976,48061
42385,JAWA TIMUR,50031,BANGKALAN,50257,BLEGA,39253,9387,48640
42385,JAWA TIMUR,49656,GRESIK,49960,DRIYOREJO,24881,28411,53292
42385,JAWA TIMUR,49656,GRESIK,49842,MANYAR,33493,22415,55908
42385,JAWA TIMUR,49656,GRESIK,49866,CERME,22480,21109,43589
42385,JAWA TIMUR,49656,GRESIK,50017,TAMBAK,7131,4678,11809
42385,JAWA TIMUR,49656,GRESIK,49684,BALONGPANGGANG,16806,15889,32695
42385,JAWA TIMUR,50031,BANGKALAN,50183,KWANYAR,40229,3440,43669
42385,JAWA TIMUR,50031,BANGKALAN,50238,TRAGAH,26527,2508,29035
42385,JAWA TIMUR,50031,BANGKALAN,50200,LABANG,21837,8576,30413
42385,JAWA TIMUR,50031,BANGKALAN,50277,MODUNG,27013,7302,34315
42385,JAWA TIMUR,50331,SAMPANG,50489,SOKOBANAH,0,0,0
42385,JAWA TIMUR,50031,BANGKALAN,50115,KLAMPIS,35071,5322,40393
42385,JAWA TIMUR,50031,BANGKALAN,50169,KOKOP,40785,8605,49390
42385,JAWA TIMUR,50031,BANGKALAN,50032,BANGKALAN,35749,13650,49399
42385,JAWA TIMUR,50331,SAMPANG,50458,BANYUATES,0,0,0
42385,JAWA TIMUR,50031,BANGKALAN,50309,GALIS,63938,7037,70975
42385,JAWA TIMUR,50031,BANGKALAN,50071,KAMAL,15740,10840,26580
42385,JAWA TIMUR,50031,BANGKALAN,50058,BURNEH,49663,7161,56824
42385,JAWA TIMUR,50331,SAMPANG,50413,KEDUNGDUNG,0,0,0
42385,JAWA TIMUR,50331,SAMPANG,50332,SRESEH,0,0,0
42385,JAWA TIMUR,50031,BANGKALAN,50154,TANJUNG BUMI,32684,5178,37862
42385,JAWA TIMUR,50031,BANGKALAN,50138,SEPULU,25947,10760,36707
42385,JAWA TIMUR,50031,BANGKALAN,50101,GEGER,39657,14196,53853
42385,JAWA TIMUR,50031,BANGKALAN,50046,SOCAH,27195,11804,38999
42385,JAWA TIMUR,50031,BANGKALAN,50082,AROSBAYA,23969,7952,31921
42385,JAWA TIMUR,50532,PAMEKASAN,50687,WARU,36813,6240,43053
42385,JAWA TIMUR,50331,SAMPANG,50392,OMBEN,0,0,0
42385,JAWA TIMUR,50331,SAMPANG,50517,PANGARENGAN,0,0,0
42385,JAWA TIMUR,50532,PAMEKASAN,50700,BATUMARMAR,53230,11809,65039
42385,JAWA TIMUR,50331,SAMPANG,50432,JRENGIK,0,0,0
42385,JAWA TIMUR,50331,SAMPANG,50502,KETAPANG,0,0,0
42385,JAWA TIMUR,50532,PAMEKASAN,50645,PEGANTENAN,35708,9944,45652
42385,JAWA TIMUR,50331,SAMPANG,50447,TAMBELANGAN,0,0,0
42385,JAWA TIMUR,50331,SAMPANG,50345,TORJUN,0,0,0
42385,JAWA TIMUR,50532,PAMEKASAN,50674,PAKONG,13628,5560,19188
42385,JAWA TIMUR,50532,PAMEKASAN,50574,GALIS,9895,6541,16436
42385,JAWA TIMUR,50532,PAMEKASAN,50725,PASEAN,23833,9982,33815
42385,JAWA TIMUR,50532,PAMEKASAN,50533,TLANAKAN,19961,11977,31938
42385,JAWA TIMUR,50331,SAMPANG,50479,ROBATAL,31627,7634,39261
42385,JAWA TIMUR,50735,SUMENEP,50736,KOTA SUMENEP,25784,14635,40419
42385,JAWA TIMUR,50331,SAMPANG,50524,KARANGPENANG,0,0,0
42385,JAWA TIMUR,50735,SUMENEP,51012,GAYAM,12430,5260,17690
42385,JAWA TIMUR,50331,SAMPANG,50358,SAMPANG,0,0,0
42385,JAWA TIMUR,50331,SAMPANG,50377,CAMPLONG,0,0,0
42385,JAWA TIMUR,50532,PAMEKASAN,50659,LARANGAN,16715,11508,28223
42385,JAWA TIMUR,50735,SUMENEP,50946,BATANG BATANG,13332,14372,27704
42385,JAWA TIMUR,50735,SUMENEP,50907,PASONGSONGAN,14923,11451,26374
42385,JAWA TIMUR,50735,SUMENEP,50994,GAPURA,8009,12136,20145
42385,JAWA TIMUR,50735,SUMENEP,51023,NONGGUNONG,4252,3166,7418
42385,JAWA TIMUR,50532,PAMEKASAN,50714,KADUR,13490,10157,23647
42385,JAWA TIMUR,50532,PAMEKASAN,50551,PADEMAWU,31448,15022,46470
42385,JAWA TIMUR,50735,SUMENEP,50934,RUBARU,11981,8830,20811
42385,JAWA TIMUR,50532,PAMEKASAN,50585,PAMEKASAN,39331,11323,50654
42385,JAWA TIMUR,50735,SUMENEP,50753,KALIANGET,10848,10623,21471
42385,JAWA TIMUR,50735,SUMENEP,51042,MASALEMBU,3849,5462,9311
42385,JAWA TIMUR,50735,SUMENEP,51077,BATUAN,3578,2861,6439
42385,JAWA TIMUR,50735,SUMENEP,50978,DUNGKEK,9106,9155,18261
42385,JAWA TIMUR,50532,PAMEKASAN,50604,PROPPO,41532,9576,51108
42385,JAWA TIMUR,50735,SUMENEP,50963,BATU PUTIH,11438,10733,22171
42385,JAWA TIMUR,50735,SUMENEP,50861,GANDING,9872,8476,18348
42385,JAWA TIMUR,50735,SUMENEP,50818,LENTENG,15212,18664,33876
42385,JAWA TIMUR,51095,KOTA KEDIRI,51096,MOJOROTO,25896,35205,61101
42385,JAWA TIMUR,50735,SUMENEP,50839,GILI GINTING,5115,5188,10303
42385,JAWA TIMUR,50735,SUMENEP,51067,SAPEKEN,15691,5899,21590
42385,JAWA TIMUR,50735,SUMENEP,50761,MANDING,8478,6652,15130
42385,JAWA TIMUR,50735,SUMENEP,51047,ARJASA,27270,10303,37573
42385,JAWA TIMUR,50735,SUMENEP,50918,DASUK,9241,6717,15958
42385,JAWA TIMUR,51095,KOTA KEDIRI,51129,PESANTREN,17033,31704,48737
42385,JAWA TIMUR,51170,KOTA MALANG,51220,LOWOKWARU,37623,52068,89691
42385,JAWA TIMUR,51170,KOTA MALANG,51171,BLIMBING,41075,57906,98981
42385,JAWA TIMUR,50735,SUMENEP,50782,BLUTO,15715,11357,27072
42385,JAWA TIMUR,51170,KOTA MALANG,51183,KLOJEN,23595,35657,59252
42385,JAWA TIMUR,50735,SUMENEP,51085,KANGAYAN,8215,2822,11037
42385,JAWA TIMUR,50735,SUMENEP,50773,TALANGO,7983,11287,19270
42385,JAWA TIMUR,51145,KOTA BLITAR,51162,SANANWETAN,12217,18605,30822
42385,JAWA TIMUR,50735,SUMENEP,50876,PRAGAAN,27194,15251,42445
42385,JAWA TIMUR,51170,KOTA MALANG,51208,SUKUN,37508,68839,106347
42385,JAWA TIMUR,51268,KOTA PASURUAN,51281,PURWOREJO,17463,12898,30361
42385,JAWA TIMUR,51233,KOTA PROBOLINGGO,83538,KANIGARAN,17950,14000,31950
42385,JAWA TIMUR,51233,KOTA PROBOLINGGO,51234,KADEMANGAN,12942,10230,23172
42385,JAWA TIMUR,51145,KOTA BLITAR,51146,KEPANJENKIDUL,8305,16391,24696
42385,JAWA TIMUR,50735,SUMENEP,50803,SARONGGI,10329,10601,20930
42385,JAWA TIMUR,51327,KOTA MADIUN,51328,KARTOHARJO,12437,17578,30015
42385,JAWA TIMUR,51306,KOTA MOJOKERTO,51316,MAGERSARI,0,0,0
42385,JAWA TIMUR,51233,KOTA PROBOLINGGO,83539,KEDOPAK,10921,7361,18282
42385,JAWA TIMUR,50735,SUMENEP,50891,AMBUNTEN,11912,10781,22693
42385,JAWA TIMUR,51095,KOTA KEDIRI,51111,KOTA,16532,33583,50115
42385,JAWA TIMUR,51358,KOTA SURABAYA,51359,KARANGPILANG,0,0,0
42385,JAWA TIMUR,51145,KOTA BLITAR,51154,SUKOREJO,8827,19603,28430
42385,JAWA TIMUR,51268,KOTA PASURUAN,51292,BUGUL KIDUL,9681,6086,15767
42385,JAWA TIMUR,51268,KOTA PASURUAN,51269,GADINGREJO,12537,10327,22864
42385,JAWA TIMUR,51327,KOTA MADIUN,51348,TAMAN,17305,27495,44800
42385,JAWA TIMUR,51233,KOTA PROBOLINGGO,51248,MAYANGAN,16727,18771,35498
42385,JAWA TIMUR,51358,KOTA SURABAYA,51497,JAMBANGAN,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51492,GAYUNGAN,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51476,BENOWO,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51469,LAKARSANTRI,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51513,MULYOREJO,0,0,0
42385,JAWA TIMUR,51170,KOTA MALANG,51195,KEDUNGKANDANG,42327,56501,98828
42385,JAWA TIMUR,51358,KOTA SURABAYA,51502,TENGGILIS MEJOYO,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51482,WIYUNG,0,0,0
42385,JAWA TIMUR,51233,KOTA PROBOLINGGO,51241,WONOASIH,10572,7787,18359
42385,JAWA TIMUR,51306,KOTA MOJOKERTO,51307,PRAJURIT KULON,0,0,0
42385,JAWA TIMUR,51268,KOTA PASURUAN,83540,PANGGUNGREJO,19286,14585,33871
42385,JAWA TIMUR,51358,KOTA SURABAYA,51452,KREMBANGAN,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51527,ASEM ROWO,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51487,DUKUHPAKIS,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51464,KENJERAN,0,0,0
42385,JAWA TIMUR,51327,KOTA MADIUN,51338,MANGUHARJO,11306,19986,31292
42385,JAWA TIMUR,51358,KOTA SURABAYA,51384,TEGALSARI,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51364,WONOCOLO,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51508,GUNUNG ANYAR,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51433,PABEAN CANTIKAN,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51410,SUKOLILO,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51439,BUBUTAN,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51403,GUBENG,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51533,BULAK,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51520,SUKOMANUNGGAL,0,0,0
42385,JAWA TIMUR,51550,KOTA BATU,51551,BATU,46979,73055,120034
42385,JAWA TIMUR,51550,KOTA BATU,51560,BUMIAJI,13441,22958,36399
42385,JAWA TIMUR,51358,KOTA SURABAYA,51418,TAMBAKSARI,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51458,SEMAMPIR,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51390,SAWAHAN,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51445,TANDES,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51539,PAKAL,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51377,WONOKROMO,0,0,0
51578,BANTEN,51579,PANDEGLANG,51580,SUMUR,5055,6898,11953
42385,JAWA TIMUR,51358,KOTA SURABAYA,51370,RUNGKUT,0,0,0
42385,JAWA TIMUR,51550,KOTA BATU,51570,JUNREJO,11900,17326,29226
51578,BANTEN,51579,PANDEGLANG,51796,BANJAR,9541,5456,14997
42385,JAWA TIMUR,51358,KOTA SURABAYA,51397,GENTENG,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51545,SAMBIKEREP,0,0,0
42385,JAWA TIMUR,51358,KOTA SURABAYA,51427,SIMOKERTO,0,0,0
51578,BANTEN,51579,PANDEGLANG,51835,PATIA,7040,6279,13319
51578,BANTEN,51579,PANDEGLANG,51903,SINDANGRESMI,6020,5343,11363
51578,BANTEN,51579,PANDEGLANG,51845,KARANG TANJUNG,12399,5679,18078
51578,BANTEN,51579,PANDEGLANG,83880,MAJASARI,17833,5918,23751
51578,BANTEN,51579,PANDEGLANG,51813,CADASARI,11948,4479,16427
51578,BANTEN,51579,PANDEGLANG,83878,PULOSARI,9049,4253,13302
51578,BANTEN,51579,PANDEGLANG,51883,SUKARESMI,7632,9595,17227
51578,BANTEN,51579,PANDEGLANG,51825,CISATA,9683,2455,12138
51578,BANTEN,51579,PANDEGLANG,51626,CIGEULIS,7566,10590,18156
51578,BANTEN,51579,PANDEGLANG,51611,CIKEUSIK,11525,15178,26703
51578,BANTEN,51579,PANDEGLANG,51894,MEKARJAYA,5278,4214,9492
51578,BANTEN,51579,PANDEGLANG,51861,CIBITUNG,5140,5657,10797
51578,BANTEN,51579,PANDEGLANG,51785,KADUHEJO,13538,4326,17864
51578,BANTEN,51579,PANDEGLANG,51808,PANDEGLANG,16470,6766,23236
51578,BANTEN,51579,PANDEGLANG,51872,CARITA,9244,8676,17920
51578,BANTEN,51579,PANDEGLANG,51636,PANIMBANG,9401,15941,25342
51578,BANTEN,51579,PANDEGLANG,51850,CIKEDAL,10915,5759,16674
51578,BANTEN,51579,PANDEGLANG,51677,BOJONG,10868,5834,16702
51578,BANTEN,51579,PANDEGLANG,83879,KORONCONG,6129,3073,9202
51578,BANTEN,51579,PANDEGLANG,51743,JIPUT,11277,4758,16035
51578,BANTEN,51579,PANDEGLANG,51773,CIMANUK,13790,4769,18559
51578,BANTEN,51579,PANDEGLANG,51653,MUNJUL,7005,5584,12589
51578,BANTEN,51579,PANDEGLANG,51643,ANGSANA,6105,7671,13776
51578,BANTEN,51579,PANDEGLANG,51757,MANDALAWANGI,16404,6987,23391
51578,BANTEN,51913,LEBAK,52130,CIJAKU,6275,8044,14319
51578,BANTEN,51579,PANDEGLANG,51695,LABUAN,15326,12021,27347
51578,BANTEN,51579,PANDEGLANG,51601,CIBALIUNG,6012,8110,14122
51578,BANTEN,51579,PANDEGLANG,51588,CIMANGGU,7732,12702,20434
51578,BANTEN,51579,PANDEGLANG,51705,MENES,14142,4274,18416
51578,BANTEN,51579,PANDEGLANG,51663,PAGELARAN,11501,6863,18364
51578,BANTEN,51913,LEBAK,52205,WANASALAM,11197,13744,24941
51578,BANTEN,51579,PANDEGLANG,51686,PICUNG,10398,6266,16664
51578,BANTEN,51579,PANDEGLANG,51732,CIPEUCANG,8987,3732,12719
51578,BANTEN,51913,LEBAK,52194,CILOGRANG,9250,8418,17668
51578,BANTEN,51913,LEBAK,52155,CIBADAK,19314,10543,29857
51578,BANTEN,51913,LEBAK,52230,CURUG BITUNG,6759,9342,16101
51578,BANTEN,51913,LEBAK,52100,RANGKASBITUNG,40613,24328,64941
51578,BANTEN,51579,PANDEGLANG,51717,SAKETI,13977,6920,20897
51578,BANTEN,51913,LEBAK,52171,CIBEBER,13450,22294,35744
51578,BANTEN,51913,LEBAK,52249,LEBAKGEDONG,5747,5835,11582
51578,BANTEN,51913,LEBAK,52241,KALANGANYAR,10134,5147,15281
